Espece,Diametre minimum du chapeau,Diametre maximum du chapeau,Couleur du chapeau,Forme du chapeau,Surface du chapeau,Type de marge,Couleur de la marge,Dessous du chapeau,Couleur au dessous du chapeau,Oxydation du chapeau,Couleur de l oxydation du chapeau,Mode d insertion du dessous du chapeau avec le pied,Espace entre les lamelles,Type de lamelles,Couleur du pied,Pïed creux ou plein,Forme du pied,Longueur du pied,Surface su pied,Position du pied par rapport au chapeau,Presence d un anneau,Orientation de l anneau,Mobilite de l anneau,Couleur de l anneau,Poussee en touffe,Couleur de la base du pied,Couleur de la chair,Oxydation de la chair,Couleur de l oxydation,Fermete de la chair,Odeur,Latex,Couleur du latex,Mois de poussees le plus tot,Mois de poussees le plus tard,Milieu,Pousse sur du bois ou non,Nom vernaculaire,Comestibilite,Commentaires,Synonymes,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acetabula vulgaris,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pezize vulgaire,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Agaricus abruptibulbus,8,12,blanc,,ecailleuse ; mechuleuse ; squameuse,,,lamelles,gris ; rouge ; brun ; noir,absence d oxydation,,libres,serrees,normal ;,blanc,pied creux,cylindrique ; tubulaire ; mince ; elance ; grele ; bulbeux ; volve,,,centrale,oui,descendant,,blanc ;,non,,blanc,oui,jaune,,anis ; agreable,non,,juin ; janvier,octobre ; decembre,coniferes,non,Psalliote a pied bulbeux,comestible,Peut etre confondu avec Agaricus silvicola (psalliote des bois),Agaricus essetei,;;;;;;;;;;;;;;;;;;;;;;;;
Russula decolorans,5,12,rouge ; orange,hemispherique ; convexe ; deprime ; entonnoir ; infundibuliforme ;,visqueuse ; glutineuse ; gluante ; mate,,,lamelles,blanc ; jaune ; creme ;,absence d oxydation,,echancrees ; emarginees libres,serrees,normal ;,blanc ; gris ; noir,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,,centrale,non,,,,non,,blanc,oui,rouge ; gris ;,molle puis ferme,faible ;,non,,juillet ; janvier,octobre ; decembre,coniferes,non,Russule decolorante,bon comestible,Forets marecageuses avec sols acides,,;;;;;;;;;;
Russula delica,5,15,blanc ; creme,globuleux ; convexe ; etale ; nombril ; ombilique ;,fibrileuse ; mate,enroulee ; involutee,,lamelles,blanc ; creme,absence d oxydation,,adnees decurrentes,espacees,normal ;,blanc,pied plein,cylindrique ; tubulaire,pied court,,centrale,non,,,bleu ;,non,,blanc,non,,ferme,fruitee ; poisson,non,,juillet ; janvier,octobre ; decembre,feuillus ;" coniferes,non,Russule sans lait,mauvais comestible,""Peut etre confondu avec Lactarius vellereus, mais ne secrete pas de lait blanc comme ce dernier"",,";;;;;;;;;;;;;;;;;;;;;;;;
Russula densifolia,0,0,,globuleux ; deprime ; entonnoir ; infundibuliforme,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule a lames serres,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula emetica,5,11,rouge ; rose,,visqueuse ; glutineuse ; gluante ; brilante,cannelee ; crenelee ; cotelee ; sillonnee,,lamelles,blanc ; jaune,absence d oxydation,,echancrees ; emarginees libres,espacees,normal ;,blanc,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,blanc,non,,,fruitee ;,non,,juillet ; janvier,octobre ; decembre,feuillus ; coniferes,non,Russule emetique,toxique,Peut etre confondue avec Russula aurea mais les lamelles de cette derniere sont jaunes et son goût n'est pas âcre,,;;;;;;;;;;;;;;;;;;;;;;;;;
Russula faginea,0,0,,hemispherique ; convexe ; etale,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula fellea,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule de fiel,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula foetens,5,15,jaune,,visqueuse ; glutineuse ; gluante,cannelee ; crenelee ; cotelee ; sillonnee,,lamelles,blanc ; creme,absence d oxydation,,echancrees ; emarginees,serrees,normal ;,blanc,pied creux,cylindrique ; tubulaire,,,centrale,non,,,,non,,blanc ; jaune,oui,brun,,desagreable ;,non,,juillet ; janvier,septembre ; decembre,feuillus ; coniferes,non,Russule fetide,toxique,Lames couvertes de g=uttules incolores qui brunissent avec l'age,,;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula fragilis,3,6,rose ; violet,globuleux ; coussin ; pulvine ; plan,visqueuse ; glutineuse ; gluante ; brilante,cannelee ; crenelee ; cotelee ; sillonnee,,lamelles,blanc,absence d oxydation,,echancrees ; emarginees,espacees,normal ;,blanc,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,,centrale,non,,,,non,,blanc,non,,molle,fruitee ;,non,,juillet ; janvier,octobre ; decembre,feuillus ; coniferes,non,Russule fragile,toxique,Le meilleur moyen de la reconnaître est d'approcher sa langue de sa chair dont le goût est tres acre,,;;;;;;;;;;;;;;;
Russula graveolens,0,0,,convexe ; etale ; deprime,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula grisea,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula helodes,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula heterophylla,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula ionochlora,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russule integra,6,12,violet ; rouge ; brun ; jaune,,brilante,striee,,lamelles,blanc ; jaune,absence d oxydation,,libres,serrees,normal ;,blanc ; jaune ; brun,pied plein,cylindrique ; tubulaire,,veinee ; plissee ;,centrale,non,,,,non,,blanc ; jaune,non,,ferme,faible ;,non,,aout ; janvier,octobre ; decembre,coniferes,non,Russule entiere,bon comestible,La variabilite de couleurs des russules au sein d'une meme espece les rend difficile a identifier. Un moyen efficace consiste toutefois a goûter un morceau de champignon. Les Russules non comestibles ont un goût desagreable.,,;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula laurocerasi,0,0,,hemispherique ; convexe ; etale ; deprime ;,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula lepida,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule jolie,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula luteotacta,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula mairei,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula mustelina,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula nigricans,5,15,gris ; blanc ; noir ; brun,deprime,,enroulee ; involutee,,lamelles,jaune ; creme,presence d oxydation,rouge ; noir,echancrees ; emarginees,espacees,separees par des lamelles ;,blanc,pied plein,cylindrique ; tubulaire,pied court,,centrale,non,,,,non,,blanc,oui,rouge ; noir ;,,faible ;,non,,juillet ; janvier,octobre ; decembre,feuillus ; coniferes,non,Russule noircissante,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;
Russula nitida,0,0,,globuleux ; etale ; nombril ; ombilique,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula ochroleucea,4,8,jaune,,brilante,,,lamelles,blanc,absence d oxydation,,echancrees ; emarginees,,fourchues ;,blanc ; gris ;,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,,centrale,non,,,,non,,blanc,non,,,fruitee ; faible,non,,juin ; janvier,octobre ; decembre,feuillus ;" coniferes,non,Russule ocre et blanc,non comestible,""Peu etre confondu avec Russula fellea mais le pied de cette derniere est creme "; jaune et non blanc ;" gris comme c'est le cas de Russula ochroleuca. Peut aussi etre confondu avec Russula claroflava qui pousse plutôt dans les tourbieres, sous les bouleaux"",,";;;;;;;;;;;;;;;;;;;;;
Russula odorata,0,0,,convexe ; etale ; deprime,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula olivacea,4,20,vert ; brun ; rouge ; violet,,lisse ; glabre ; mate,,,lamelles,blanc ; jaune,absence d oxydation,,echancrees ; emarginees,,fourchues ; anastomosees,blanc ; rose ;,pied plein,massue ; claviforme,,,centrale,non,,,,non,,blanc ; jaune,non,,ferme,fruitee ; faible,non,,juillet ; janvier,novembre ; decembre,feuillus ; coniferes,non,Russule olivacee ; Russule olivatre,mauvais comestible,Sa chair ferme et son pied teinte de rouge permettent de le reconnaître,,;;;;;;;;;;;;;;;;;;;;;;;
Russula paludosa,5,15,rouge ; brun,hemispherique ; etale ; entonnoir ; infundibuliforme,visqueuse ; glutineuse ; gluante ; brilante,,,lamelles,creme,absence d oxydation,,echancrees ; emarginees,,fourchues ;,blanc,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,ridee ; sillons ; striee ;,centrale,non,,,,non,,blanc,non,,ferme,faible ;,non,,juin ; janvier,septembre ;" decembre,coniferes,non,Russule des marais,bon comestible,""Peut etre confondu avec Russula decolorans, mais sa chair s'oxyde de gris"",,";;;;;;;;;;;;;;;;
Russula parazurea,0,0,,hemispherique ; plan ; deprime,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula pectinata,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula pectinatoides,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula polychroma,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula puellaris,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula pumila,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula queletii,5,7,violet ; brun,,brilante,incurvee,,lamelles,blanc ; creme,absence d oxydation,,adnees decurrentes,,normal ;,violet ; rose ; rouge,pied plein puis creux,cylindrique ; tubulaire,,,centrale,non,,,,non,,blanc,non,,,poisson ; groseilles,non,,juillet ; janvier,octobre ; decembre,coniferes,non,Russule de Quelet,toxique,S'identifie principalement a son odeur de maquereau ; de groseilles et a son goût piquant lorsqu'on touche sa chair avec sa langue,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula rhodopoda,0,0,,convexe ; etale ; deprime,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula risigallina,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula rosea,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula sanguinaria,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula sanguinea,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule sanguine,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula sardonia,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule sardoine,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula short-cut,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula solaris,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula sororia,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula turci,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula undulata,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula velenovskyi,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula versicolor,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula vesca,5,10,rouge ; violet ; brun ;,,,cannelee ; crenelee ; cotelee ; sillonnee,,lamelles,blanc,absence d oxydation,,echancrees ; emarginees,serrees,normal ;,blanc,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,rugueuse ; marbre ; reseau ; reticule,centrale,non,,,,non,,blanc,non,,ferme,faible ;,non,,mai ; janvier,septembre ; decembre,feuillus ;" coniferes,non,Russule comestible,comestible,""Peut etre confondue avec la russule charbonniere, mais ses lamelles mordent sur la marge"",,";;;;;;;;;;;;;;;;
Russula vinosa,0,0,,globuleux ; convexe ; etale,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula violeipes,4,8,jaune ; vert,,graisseuse ; ceracee ; cireuse,cannelee ; crenelee ; cotelee ; sillonnee,,lamelles,blanc ; jaune,absence d oxydation,,decurrentes,serrees,normal ;,blanc,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,,centrale,non,,,,non,,blanc,non,,,peche ;,non,,juillet ; janvier,septembre ; decembre,feuillus ;" coniferes,non,Russule a pied violet,bon comestible,""Peut etre confondu avec la russule blanc ocre, mais cette derniere ne sent pas la peche et ne presente pas de reflets violet au niveau du pied"",,";;;;;;;;;;;;;;;;;;;
Russula virescens,0,0,,globuleux ; convexe ; etale,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Russule verdoyante,bon comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russula xerampelina,5,10,rouge ; violet ; noir ;,,mate ; grenue,,,lamelles,blanc ; creme,absence d oxydation,,echancrees ; emarginees,,normal ;,blanc ; rouge ;,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,veinee ; plissee ; rugueuse,centrale,non,,,,non,,blanc,oui,brun,,poisson ;,non,,juillet ; janvier,novembre ; decembre,coniferes,non,Russule feuille morte ; Russule a pied rouge,mauvais comestible,Sa marge est brillante. Elle peut etre confondue avec Russula badia dont l'odeur rappelle plutôt celle du cedre et dont le goût est tres piquant,Russula erythropoda,;;;;;;;;;;;;;;;;
Rutstroemia bulgarioides,0,0,,hemispherique ; convexe ; etale,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcodon imbricatum,0,0,,,,,,aiguillons,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hydne imbrique,mauvais comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcodon imbricatus,6,30,gris ; brun,,ecailleuse ; mechuleuse ; squameuse,enroulee ; involutee,plus claire,aiguillons,blanc ; gris ; brun ;,absence d oxydation,,decurrentes,,,gris ; brun ;,pied plein,cylindrique ; tubulaire ; massue ; claviforme ;,pied court,mate ;,centrale,non,,,,non,,blanc ; grise ; brun ;,non,,ferme,agreable ;,non,,septembre ; janvier,novembre ; decembre,coniferes,non,Hydne imbrique ;" Barbe de bouc,mauvais comestible,""Contrairement a Sarcodon scabrosus qui pousse sous les hetres, dans les forets de feuillus, Sarcodon imbricatus (hydne imbrique) pousse sous les epices, dans les forets de coniferes"",,";;;;;;;;;;;;;;;;;;;
Sarcodon joeides,0,0,,convexe ; plan ; entonnoir ; infundibuliforme ; perce au centre ;,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcodon scabrosus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcodontia crocea,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,ferme,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcomyxa serotina,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcoscypha austriaca,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcoscypha coccinea,1,5,rouge ; orange,,lisse ; glabre ; brilante,enroulee ; involutee,,ni lamelles ni tubes,rose ; rouge,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,blanc,non,,,faible ;,non,,janvier ; janvier,decembre ; avril,feuillus,oui,Pezize ecarlate,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcosphaera coronaria,0,0,,coupe ; receptacle,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcosphaera crassa,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcosphera coronaria,3,10,blanc ; violet ; gris ;,,lisse ; glabre,,,ni lamelles ni tubes,blanc ; gris ; violet ;,absence d oxydation,,,,,,pied plein,absent,,,centrale,non,,,,non,,blanc,non,,,faible ;,non,,mai ; janvier,juin ; decembre,feuillus ; coniferes,non,Pezize etoilee ; Pezize en couronne ; Pezize superbe,mortel,Sous forme d'une boule nlanche creuse qui s'ouvre en etoile en se developpant.,,;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarcosphera crassa,3,10,blanc ; violet ; gris ;,etoile ; autres formes ; coupe ; receptacle,lisse ; glabre,,,ni lamelles ni tubes,blanc ; gris ; violet ;,absence d oxydation,,,,,,pied plein,absent,,,centrale,non,,,,non,,blanc,non,,,faible ;,non,,mai ; janvier,juin ; decembre,feuillus ; coniferes,non,Pezize etoilee ; Pezize en couronne ; Pezize superbe,mortel,Sous forme d'une boule nlanche creuse qui s'ouvre en etoile en se developpant.,,;;;;;;;;;;;;;;;;;;;;;;;;
Schizophyllum commune,1,3,blanc ; gris,etoile ; autres formes ; coupe ; receptacle,,enroulee ; involutee,,plis fourchus,brun ; gris,absence d oxydation,,,,fourchues ;,gris ; blanc ;,pied plein,,pied court,velue ; poilue ; tomenteuse ; pelucheuse ;,centrale,non,,,,non,,jaune ; orange ; creme ;,non,,,acide ;,non,,janvier ; janvier,decembre ; decembre,feuillus ; coniferes,oui,Schizophylle commun,non comestible,,,;;;;;;;;;;;;;;;;;;;;
Schizopora paradoxa,0,0,,autres formes ; coquille,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scleroderma areolatum,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scleroderma citrinum,3,8,brun ; jaune,,verrues ; ecailleuse ; mechuleuse ; squameuse,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,absent,,,centrale,non,,,,non,,blanc ; violet ; noire ;,non,,,metallique ;,non,,juillet ; janvier,novembre ; decembre,feuillus ;" coniferes,non,Scleroderme vulgaire,toxique,""Attention, peut etre confondu avec des vesses de loup comestibles"",,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scleroderma verrucosum,0,0,,globuleux,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Scleroderme vulgaire,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sclerotinia tuberosa,1,3,brun,,lisse ; glabre ; ridee ; sillonnee ; striee ,,,ni lamelles ni tubes,,absence d oxydation,,,,,brun,pied plein,,,,centrale,non,,,,non,noir,,non,,,faible ;,non,,mars ; janvier,mai ; decembre,feuillus ; coniferes ; pelouses ; prairies ; pres,non,Pezize tubereuse,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
